id,type,title,url,slug,service,city,word_count,unique_word_count,boilerplate_ratio,h1,h2,h3,template_family_size,similar_to,similarity_kind,hamming,issue_flags,issue_categories,primary_issue,observations
1581,post,شركة شحن طرود سريعة في مسقط,https://rukn-eltatawer.com/om/express-parcel-shipping-muscat/,express-parcel-shipping-muscat,express-parcel-shipping,muscat,2263,1416,0.374,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 37%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
533,post,شركة صيانة مصاعد في مسقط,https://rukn-eltatawer.com/om/elevator-maintenance-muscat/,elevator-maintenance-muscat,elevator-maintenance,muscat,2160,1276,0.409,0,20,12,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 41%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1701,post,شركة رش بويات كهربائي في مسقط,https://rukn-eltatawer.com/om/electric-spray-painting-muscat/,electric-spray-painting-muscat,electric-spray-painting,muscat,2358,1517,0.357,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 36%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
597,post,شركة صيانة نشافات في مسقط,https://rukn-eltatawer.com/om/dryer-maintenance-muscat/,dryer-maintenance-muscat,dryer-maintenance,muscat,2249,1370,0.391,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 39%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1813,post,شركة كهربائي طوارئ 24 ساعة في مسقط,https://rukn-eltatawer.com/om/24h-emergency-electrician-muscat/,24h-emergency-electrician-muscat,24h-emergency-electrician,muscat,2348,1368,0.417,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 42%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
989,post,شركة تركيب أبواب في مسقط,https://rukn-eltatawer.com/om/doors-installation-muscat/,doors-installation-muscat,doors-installation,muscat,2151,1285,0.403,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 40%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1589,post,شركة شحن داخلي داخل في مسقط,https://rukn-eltatawer.com/om/domestic-shipping-muscat/,domestic-shipping-muscat,domestic-shipping,muscat,2255,1466,0.35,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 35%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
174,post,شركة تنظيف خزانات ديزل في مسقط,https://rukn-eltatawer.com/om/diesel-tank-cleaning-muscat/,diesel-tank-cleaning-muscat,diesel-tank-cleaning,muscat,2379,1424,0.401,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 40%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1709,post,شركة دهانات ديكورية وتأثيرات جدارية في مسقط,https://rukn-eltatawer.com/om/decorative-wall-effects-muscat/,decorative-wall-effects-muscat,decorative-wall-effects,muscat,2393,1349,0.436,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 44%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1093,post,شركة تصميم وتنفيذ ديكورات في مسقط,https://rukn-eltatawer.com/om/decor-design-muscat/,decor-design-muscat,decor-design,muscat,2387,1391,0.417,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 42%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
764,post,شركة عزل صوتي في البريمي,https://rukn-eltatawer.com/om/soundproofing-al-buraimi/,soundproofing-al-buraimi,soundproofing,al-buraimi,2218,1416,0.362,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 36%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
210,post,شركة تنظيف ستائر في مسقط,https://rukn-eltatawer.com/om/curtain-cleaning-muscat/,curtain-cleaning-muscat,curtain-cleaning,muscat,2295,1223,0.467,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 47%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1445,post,شركة التعقيم بالكلور في مسقط,https://rukn-eltatawer.com/om/chlorine-disinfection-muscat/,chlorine-disinfection-muscat,chlorine-disinfection,muscat,2290,1226,0.465,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 46%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
877,post,شركة تركيب سيراميك وبورسلين في مسقط,https://rukn-eltatawer.com/om/ceramic-porcelain-muscat/,ceramic-porcelain-muscat,ceramic-porcelain,muscat,2247,1373,0.389,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 39%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1837,post,شركة تركيب وصيانة سخانات مركزية في مسقط,https://rukn-eltatawer.com/om/central-heater-installation-maintenance-muscat/,central-heater-installation-maintenance-muscat,central-heater-installation-maintenance,muscat,2264,1399,0.382,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 38%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1477,post,نجار أثاث في مسقط,https://rukn-eltatawer.com/om/carpenter-muscat/,carpenter-muscat,carpenter,muscat,2154,1307,0.393,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 39%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
762,post,شركة عزل صوتي في عبري,https://rukn-eltatawer.com/om/soundproofing-ibri/,soundproofing-ibri,soundproofing,ibri,2195,1409,0.358,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 36%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1557,post,شركة شحن بضائع في مسقط,https://rukn-eltatawer.com/om/cargo-shipping-muscat/,cargo-shipping-muscat,cargo-shipping,muscat,2221,1382,0.378,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 38%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1573,post,شركة شحن سيارات في مسقط,https://rukn-eltatawer.com/om/car-shipping-muscat/,car-shipping-muscat,car-shipping,muscat,2218,1397,0.37,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 37%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
861,post,شركة تركيب طابوق في مسقط,https://rukn-eltatawer.com/om/brickwork-muscat/,brickwork-muscat,brickwork,muscat,2076,1217,0.414,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 41%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1069,post,شركة بناء أسوار طابوق في مسقط,https://rukn-eltatawer.com/om/block-fences-muscat/,block-fences-muscat,block-fences,muscat,2086,1224,0.413,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 41%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1485,post,حداد أبواب ونوافذ في مسقط,https://rukn-eltatawer.com/om/blacksmith-doors-windows-muscat/,blacksmith-doors-windows-muscat,blacksmith-doors-windows,muscat,2203,1403,0.363,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 36%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1429,post,شركة تركيب أجهزة صوتية لطرد الطيور في مسقط,https://rukn-eltatawer.com/om/bird-sound-device-muscat/,bird-sound-device-muscat,bird-sound-device,muscat,2459,1602,0.349,0,20,13,1,,,,unexpanded_shortcodes|tel_in_content,Missing SEO Elements | Errors/Placeholders,Missing SEO Elements,"شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
763,post,شركة عزل صوتي في الرستاق,https://rukn-eltatawer.com/om/soundproofing-rustaq/,soundproofing-rustaq,soundproofing,rustaq,2225,1402,0.37,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 37%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1397,post,شركة مكافحة الطيور في مسقط,https://rukn-eltatawer.com/om/bird-control-muscat/,bird-control-muscat,bird-control,muscat,2403,1539,0.36,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 36%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1157,post,شركة تركيب شبكات ري أوتوماتيكية في مسقط,https://rukn-eltatawer.com/om/automatic-irrigation-muscat/,automatic-irrigation-muscat,automatic-irrigation,muscat,2363,1323,0.44,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 44%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
549,post,شركة صيانة أبواب أوتوماتيكية في مسقط,https://rukn-eltatawer.com/om/automatic-doors-maintenance-muscat/,automatic-doors-maintenance-muscat,automatic-doors-maintenance,muscat,2132,1274,0.402,0,20,12,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 40%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1213,post,شركة تركيب شلالات اصطناعية في مسقط,https://rukn-eltatawer.com/om/artificial-waterfall-muscat/,artificial-waterfall-muscat,artificial-waterfall,muscat,2206,1222,0.446,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 45%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1013,post,شركة تركيب عشب صناعي في مسقط,https://rukn-eltatawer.com/om/artificial-grass-muscat/,artificial-grass-muscat,artificial-grass,muscat,2283,1258,0.449,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 45%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
761,post,شركة عزل صوتي في صور,https://rukn-eltatawer.com/om/soundproofing-sur/,soundproofing-sur,soundproofing,sur,2231,1440,0.355,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 36%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
573,post,شركة صيانة الأجهزة الكهربائية في مسقط,https://rukn-eltatawer.com/om/appliance-maintenance-muscat/,appliance-maintenance-muscat,appliance-maintenance,muscat,2269,1419,0.375,0,20,13,1,https://rukn-eltatawer.com/om/appliance-maintenance-salalah/,city-variant-template,6,template_boilerplate|duplicate_similar|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Duplicate/Similar | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 38%. تشابه مرتفع (hamming=6, city-variant-template) مع https://rukn-eltatawer.com/om/appliance-maintenance-salalah/. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1029,post,شركة بناء ملاحق في مسقط,https://rukn-eltatawer.com/om/annex-building-muscat/,annex-building-muscat,annex-building,muscat,2108,1274,0.396,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 40%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
677,post,شركة تركيب وصيانة أنظمة تنقية الهواء في مسقط,https://rukn-eltatawer.com/om/air-purification-muscat/,air-purification-muscat,air-purification,muscat,2434,1477,0.393,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 39%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1613,post,شركة شحن دولي جوي في مسقط,https://rukn-eltatawer.com/om/air-freight-muscat/,air-freight-muscat,air-freight,muscat,2260,1350,0.403,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 40%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
660,post,شركة تركيب وصيانة محطات تحلية المياه في البريمي,https://rukn-eltatawer.com/om/ro-plants-al-buraimi/,ro-plants-al-buraimi,ro-plants,al-buraimi,2071,1295,0.375,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 38%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
760,post,شركة عزل صوتي في نزوى,https://rukn-eltatawer.com/om/soundproofing-nizwa/,soundproofing-nizwa,soundproofing,nizwa,2242,1420,0.367,0,20,13,1,https://rukn-eltatawer.com/om/thermal-insulation-rustaq/,cross-service-duplicate,6,template_boilerplate|duplicate_similar|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Duplicate/Similar | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 37%. تشابه مرتفع (hamming=6, cross-service-duplicate) مع https://rukn-eltatawer.com/om/thermal-insulation-rustaq/. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
658,post,شركة تركيب وصيانة محطات تحلية المياه في عبري,https://rukn-eltatawer.com/om/ro-plants-ibri/,ro-plants-ibri,ro-plants,ibri,2058,1268,0.384,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 38%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
659,post,شركة تركيب وصيانة محطات تحلية المياه في الرستاق,https://rukn-eltatawer.com/om/ro-plants-rustaq/,ro-plants-rustaq,ro-plants,rustaq,2087,1142,0.453,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 45%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
657,post,شركة تركيب وصيانة محطات تحلية المياه في صور,https://rukn-eltatawer.com/om/ro-plants-sur/,ro-plants-sur,ro-plants,sur,2090,1188,0.432,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 43%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
656,post,شركة تركيب وصيانة محطات تحلية المياه في نزوى,https://rukn-eltatawer.com/om/ro-plants-nizwa/,ro-plants-nizwa,ro-plants,nizwa,2107,1340,0.364,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 36%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
655,post,شركة تركيب وصيانة محطات تحلية المياه في صحار,https://rukn-eltatawer.com/om/ro-plants-sohar/,ro-plants-sohar,ro-plants,sohar,2106,1321,0.373,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 37%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
759,post,شركة عزل صوتي في صحار,https://rukn-eltatawer.com/om/soundproofing-sohar/,soundproofing-sohar,soundproofing,sohar,2236,1314,0.412,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content|structural_error,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 41%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى. فقرتان متتاليتان متطابقتان."
654,post,شركة تركيب وصيانة محطات تحلية المياه في صلالة,https://rukn-eltatawer.com/om/ro-plants-salalah/,ro-plants-salalah,ro-plants,salalah,2166,1328,0.387,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 39%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
653,post,شركة تركيب وصيانة محطات تحلية المياه في مسقط,https://rukn-eltatawer.com/om/ro-plants-muscat/,ro-plants-muscat,ro-plants,muscat,2210,1408,0.363,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 36%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
668,post,شركة تركيب وصيانة فلاتر مياه في البريمي,https://rukn-eltatawer.com/om/water-filters-al-buraimi/,water-filters-al-buraimi,water-filters,al-buraimi,2056,1321,0.357,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 36%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
